    n, insertion_cmp, insertion_swaps, insertion_time, Mergesort_cmp, Mergesort_swaps, Mergesort_time, Bubblesort_cmp, Bubblesort_swaps, Bubblesort_time
 3627,          5204,            1580,             30,        105245,           43055,            584,       13162379,             1580,           10668
 3628,          5205,            1580,             30,        105260,           43068,            431,       13169636,             1580,           10883
 3629,          5206,            1580,             30,        105299,           43081,            419,       13176895,             1580,           10512
 3630,          5207,            1580,             30,        105324,           43094,            436,       13184156,             1580,           11035
 3631,          5210,            1582,             31,        105337,           43107,            648,       13191419,             1582,           10477
 3632,          5211,            1582,             30,        105437,           43120,            569,       13198684,             1582,           10165
 3633,          5212,            1582,             29,        105456,           43133,            436,       13205951,             1582,           10620
 3634,          5214,            1583,             30,        105450,           43146,            585,       13213220,             1583,           10578
 3635,          5216,            1584,             30,        105454,           43159,            419,       13220491,             1584,           10573
 3636,          5217,            1584,             29,        105491,           43172,            414,       13227764,             1584,           10491
 3637,          5220,            1586,             30,        105557,           43185,            506,       13235039,             1586,           10458
 3638,          5221,            1586,             30,        105590,           43198,            587,       13242316,             1586,           10456
 3639,          5222,            1586,             30,        105616,           43211,            417,       13249595,             1586,           10462
 3640,          5223,            1586,             30,        105679,           43224,            494,       13256876,             1586,           10674
 3641,          5224,            1586,             30,        105692,           43237,            439,       13264159,             1586,           10383
 3642,          5225,            1586,             30,        105719,           43250,            569,       13271444,             1586,           10945
 3643,          5226,            1586,             30,        105733,           43263,            485,       13278731,             1586,           10859
 3644,          5227,            1586,             30,        105805,           43276,            590,       13286020,             1586,           10672
 3645,          5228,            1586,             30,        105828,           43289,            574,       13293311,             1586,           10880
 3646,          5229,            1586,             30,        105818,           43302,            570,       13300604,             1586,           10610
 3647,          5230,            1586,             30,        105833,           43315,            599,       13307899,             1586,           10292
 3648,          5231,            1586,             29,        105895,           43328,            574,       13315196,             1586,           10393
 3649,          5232,            1586,             29,        105920,           43341,            418,       13322495,             1586,           10365
 3650,          5233,            1586,             30,        105972,           43354,            436,       13329796,             1586,           10626
 3651,          5234,            1586,             30,        105990,           43367,            432,       13337099,             1586,           10477
 3652,          5235,            1586,             30,        105997,           43380,            423,       13344404,             1586,           10381
 3653,          5237,            1587,             30,        106010,           43393,            587,       13351711,             1587,           10378
 3654,          5240,            1589,             29,        106086,           43406,            426,       13359020,             1589,           10776
 3655,          5241,            1589,             30,        106106,           43419,            424,       13366331,             1589,           10925
 3656,          5242,            1589,             63,        106136,           43432,           1050,       13373644,             1589,           12592
 3657,          5243,            1589,             31,        106159,           43445,            434,       13380959,             1589,           10634
 3658,          5244,            1589,             30,        106205,           43458,            436,       13388276,             1589,           11036
 3659,          5246,            1590,             30,        106225,           43471,            424,       13395595,             1590,           10638
 3660,          5247,            1590,             31,        106247,           43484,            586,       13402916,             1590,           10319
 3661,          5248,            1590,             29,        106284,           43497,            582,       13410239,             1590,           10654
 3662,          5250,            1591,             30,        106326,           43510,            577,       13417564,             1591,           10660
 3663,          5252,            1592,             30,        106359,           43523,            578,       13424891,             1592,           10357
 3664,          5253,            1592,             35,        106355,           43536,            682,       13432220,             1592,           10463
 3665,          5254,            1592,             30,        106385,           43549,            621,       13439551,             1592,           10521
 3666,          5256,            1593,             30,        106416,           43562,            511,       13446884,             1593,           11108
 3667,          5257,            1593,             30,        106462,           43575,            450,       13454219,             1593,           11887
 3668,          5258,            1593,             31,        106487,           43588,            519,       13461556,             1593,           17329
 3669,          5259,            1593,             30,        106518,           43601,            517,       13468895,             1593,           16315
 3670,          5260,            1593,             49,        106542,           43614,            838,       13476236,             1593,           18558
 3671,          5261,            1593,             46,        106603,           43627,           1075,       13483579,             1593,           13476
 3672,          5262,            1593,             30,        106655,           43640,            465,       13490924,             1593,           19619
 3673,          5263,            1593,             42,        106689,           43653,            935,       13498271,             1593,           46487
 3674,          5264,            1593,             41,        106728,           43666,            939,       13505620,             1593,           24882
 3675,          5266,            1594,             44,        106816,           43679,            961,       13512971,             1594,           18652
 3676,          5269,            1596,             41,        106816,           43692,           5209,       13520324,             1596,           18939
 3677,          5273,            1599,             43,        106847,           43705,           1196,       13527679,             1599,           36358
 3678,          5274,            1599,             44,        106804,           43718,            979,       13535036,             1599,           19218
 3679,          5275,            1599,             47,        106889,           43731,           1032,       13542395,             1599,           16462
 3680,          5277,            1600,             36,        106908,           43744,            508,       13549756,             1600,           13344
 3681,          5278,            1600,             40,        106928,           43757,           1223,       13557119,             1600,           12206
 3682,          5279,            1600,             49,        106959,           43770,           1121,       13564484,             1600,           23424
 3683,          5280,            1600,             34,        107016,           43783,            431,       13571851,             1600,           17317
 3684,          5281,            1600,             49,        107035,           43796,            692,       13579220,             1600,           13126
 3685,          5283,            1601,             31,        107063,           43809,            439,       13586591,             1601,           12789
 3686,          5285,            1602,             30,        107154,           43822,            509,       13593964,             1602,           12935
 3687,          5287,            1603,             34,        107129,           43835,           1370,       13601339,             1603,           12180
 3688,          5288,            1603,             65,        107162,           43848,            887,       13608716,             1603,           11994
 3689,          5289,            1603,             31,        107194,           43861,           3158,       13616095,             1603,           12119
 3690,          5290,            1603,             31,        107243,           43874,            512,       13623476,             1603,           13379
 3691,          5291,            1603,             31,        107247,           43887,            554,       13630859,             1603,           12682
 3692,          5292,            1603,             31,        107296,           43900,            529,       13638244,             1603,           11900
 3693,          5293,            1603,             30,        107353,           43913,            432,       13645631,             1603,           10757
 3694,          5294,            1603,             31,        107360,           43926,            940,       13653020,             1603,           11594
 3695,          5295,            1603,             54,        107375,           43939,            477,       13660411,             1603,           14180
 3696,          5297,            1604,             31,        107399,           43952,            431,       13667804,             1604,           13343
 3697,          5298,            1604,             31,        107434,           43965,            430,       13675199,             1604,           12247
 3698,          5299,            1604,             38,        107491,           43978,            633,       13682596,             1604,           11028
 3699,          5300,            1604,             31,        107520,           43991,           1565,       13689995,             1604,           12633
 3700,          5301,            1604,             33,        107545,           44004,            581,       13697396,             1604,           11457
 3701,          5302,            1604,             30,        107608,           44017,            450,       13704799,             1604,           12080
 3702,          5303,            1604,             30,        107580,           44030,            440,       13712204,             1604,           11060
 3703,          5304,            1604,             67,        107644,           44043,            790,       13719611,             1604,           10778
 3704,          5306,            1605,             31,        107656,           44056,            480,       13727020,             1605,           11481
 3705,          5307,            1605,             30,        107694,           44069,            438,       13734431,             1605,           11765
 3706,          5308,            1605,             31,        107750,           44082,            448,       13741844,             1605,           10617
 3707,          5309,            1605,             30,        107773,           44095,            423,       13749259,             1605,           11469
 3708,          5310,            1605,             31,        107842,           44108,            441,       13756676,             1605,           11424
 3709,          5311,            1605,             31,        107895,           44121,            601,       13764095,             1605,           10662
 3710,          5312,            1605,             34,        107855,           44134,           1181,       13771516,             1605,           10791
 3711,          5313,            1605,             30,        107889,           44147,            490,       13778939,             1605,           11575
 3712,          5315,            1606,             40,        107935,           44160,            501,       13786364,             1606,           11441
 3713,          5316,            1606,             31,        107962,           44173,            593,       13793791,             1606,           10665
 3714,          5317,            1606,             30,        108021,           44186,            596,       13801220,             1606,           11648
 3715,          5318,            1606,             31,        108027,           44199,            449,       13808651,             1606,           11773
 3716,          5319,            1606,             41,        108092,           44212,            511,       13816084,             1606,           12213
 3717,          5321,            1607,             31,        108149,           44225,           1107,       13823519,             1607,           11234
 3718,          5322,            1607,             31,        108090,           44238,            601,       13830956,             1607,           11744
 3719,          5323,            1607,             31,        108179,           44251,            596,       13838395,             1607,           11889
 3720,          5324,            1607,             31,        108212,           44264,            604,       13845836,             1607,           11386
 3721,          5325,            1607,             36,        108244,           44277,            941,       13853279,             1607,           10876
 3722,          5327,            1608,             31,        108287,           44290,            444,       13860724,             1608,           11914
 3723,          5331,            1611,             31,        108309,           44303,            498,       13868171,             1611,           11897
 3724,          5332,            1611,             30,        108313,           44316,            435,       13875620,             1611,           10781
 3725,          5333,            1611,             31,        108312,           44329,            864,       13883071,             1611,           11714
 3726,          5334,            1611,             31,        108372,           44342,            496,       13890524,             1611,           11605
 3727,          5335,            1611,             31,        108403,           44355,            624,       13897979,             1611,           11691
 3728,          5338,            1613,             31,        108461,           44368,            588,       13905436,             1613,           10916
 3729,          5339,            1613,             31,        108478,           44381,            697,       13912895,             1613,           14690
 3730,          5342,            1615,             31,        108571,           44394,            916,       13920356,             1615,           12832
 3731,          5343,            1615,             31,        108554,           44407,            563,       13927819,             1615,           12729
 3732,          5344,            1615,             31,        108592,           44420,            435,       13935284,             1615,           12336
 3733,          5346,            1616,             31,        108627,           44433,            568,       13942751,             1616,           11022
 3734,          5348,            1617,             31,        108646,           44446,            452,       13950220,             1617,           12592
 3735,          5349,            1617,             31,        108670,           44459,            434,       13957691,             1617,           14047
 3736,          5350,            1617,             31,        108712,           44472,            601,       13965164,             1617,           13878
 3737,          5351,            1617,             31,        108752,           44485,            454,       13972639,             1617,           12888
 3738,          5352,            1617,             31,        108786,           44498,            599,       13980116,             1617,           11201
 3739,          5353,            1617,             75,        108835,           44511,            904,       13987595,             1617,           11807
 3740,          5354,            1617,             31,        108830,           44524,            453,       13995076,             1617,           12264
 3741,          5355,            1617,             31,        108852,           44537,            604,       14002559,             1617,           12925
 3742,          5356,            1617,             30,        108939,           44550,            437,       14010044,             1617,           12621
 3743,          5357,            1617,             31,        108902,           44563,            667,       14017531,             1617,           10958
 3744,          5358,            1617,             31,        108935,           44576,            545,       14025020,             1617,           11908
 3745,          5359,            1617,             31,        108970,           44589,            476,       14032511,             1617,           12962
 3746,          5360,            1617,             31,        108959,           44602,            591,       14040004,             1617,           12163
 3747,          5361,            1617,             31,        109005,           44615,            446,       14047499,             1617,           11015
 3748,          5362,            1617,             31,        109053,           44628,            452,       14054996,             1617,           12075
 3749,          5364,            1618,             31,        109093,           44641,            438,       14062495,             1618,           13285
 3750,          5366,            1619,             31,        109113,           44654,            590,       14069996,             1619,           13266
 3751,          5367,            1619,             31,        109161,           44667,            664,       14077499,             1619,           11644
 3752,          5368,            1619,             31,        109204,           44680,            605,       14085004,             1619,           11380
 3753,          5370,            1620,             32,        109242,           44693,            433,       14092511,             1620,           12381
 3754,          5372,            1621,             32,        109282,           44706,            545,       14100020,             1621,           11556
 3755,          5373,            1621,             31,        109331,           44719,            585,       14107531,             1621,           11448
 3756,          5374,            1621,             31,        109378,           44732,            439,       14115044,             1621,           11416
 3757,          5375,            1621,             31,        109394,           44745,            433,       14122559,             1621,           11576
 3758,          5376,            1621,             31,        109418,           44758,            604,       14130076,             1621,           12423
 3759,          5378,            1622,             31,        109456,           44771,            610,       14137595,             1622,           11561
 3760,          5379,            1622,             32,        109484,           44784,            709,       14145116,             1622,           11184
 3761,          5380,            1622,             31,        109498,           44797,            444,       14152639,             1622,           11716
 3762,          5381,            1622,             31,        109551,           44810,            454,       14160164,             1622,           11655
 3763,          5382,            1622,             31,        109574,           44823,            700,       14167691,             1622,           10933
 3764,          5383,            1622,             30,        109631,           44836,            573,       14175220,             1622,           12503
 3765,          5384,            1622,             31,        109656,           44849,            461,       14182751,             1622,           12119
 3766,          5385,            1622,             76,        109691,           44862,            448,       14190284,             1622,           11894
 3767,          5386,            1622,             31,        109705,           44875,            592,       14197819,             1622,           10988
 3768,          5389,            1624,             31,        109767,           44888,            435,       14205356,             1624,           15590
 3769,          5390,            1624,             97,        109791,           44901,            942,       14212895,             1624,           11716
 3770,          5391,            1624,             31,        109830,           44914,           3416,       14220436,             1624,           11408
 3771,          5392,            1624,             31,        109829,           44927,            437,       14227979,             1624,           11312
 3772,          5394,            1625,             31,        109867,           44940,            601,       14235524,             1625,           11162
 3773,          5396,            1626,             30,        109931,           44953,            508,       14243071,             1626,           12804
 3774,          5397,            1626,             42,        109938,           44966,            476,       14250620,             1626,           11617
 3775,          5398,            1626,             31,        109976,           44979,            438,       14258171,             1626,           12290
 3776,          5399,            1626,             31,        110009,           44992,            455,       14265724,             1626,           11804
 3777,          5400,            1626,             31,        110038,           45005,            450,       14273279,             1626,           11273
 3778,          5401,            1626,             31,        110125,           45018,            436,       14280836,             1626,           11321
 3779,          5402,            1626,             31,        110137,           45031,            441,       14288395,             1626,           11184
 3780,          5405,            1628,             31,        110122,           45044,            443,       14295956,             1628,           10964
 3781,          5407,            1629,             30,        110162,           45057,            439,       14303519,             1629,           11496
 3782,          5409,            1630,             31,        110216,           45070,            437,       14311084,             1630,           11212
 3783,          5410,            1630,             31,        110255,           45083,            447,       14318651,             1630,           11270
 3784,          5411,            1630,             43,        110243,           45096,            618,       14326220,             1630,           10976
 3785,          5412,            1630,             30,        110274,           45109,            589,       14333791,             1630,           11169
 3786,          5413,            1630,             31,        110350,           45122,            436,       14341364,             1630,           11103
 3787,          5414,            1630,             31,        110369,           45135,            610,       14348939,             1630,           11213
 3788,          5415,            1630,             31,        110431,           45148,            445,       14356516,             1630,           11252
 3789,          5416,            1630,             31,        110446,           45161,            437,       14364095,             1630,           11320
 3790,          5417,            1630,             31,        110477,           45174,            440,       14371676,             1630,           11154
 3791,          5418,            1630,             31,        110519,           45187,            444,       14379259,             1630,           11168
 3792,          5420,            1631,             30,        110485,           45200,            448,       14386844,             1631,           11259
 3793,          5423,            1633,             31,        110521,           45213,            436,       14394431,             1633,           11331
 3794,          5426,            1635,             31,        110588,           45226,            608,       14402020,             1635,           11053
 3795,          5427,            1635,             30,        110619,           45239,            444,       14409611,             1635,           11396
 3796,          5428,            1635,             32,        110664,           45252,            441,       14417204,             1635,           11289
 3797,          5429,            1635,             30,        110681,           45265,            512,       14424799,             1635,           11783
 3798,          5430,            1635,             32,        110705,           45278,            617,       14432396,             1635,           11120
 3799,          5432,            1636,             30,        110731,           45291,            436,       14439995,             1636,           11398
 3800,          5435,            1638,             31,        110811,           45304,            596,       14447596,             1638,           11304
 3801,          5438,            1640,             30,        110867,           45317,            596,       14455199,             1640,           11086
 3802,          5439,            1640,             30,        110888,           45330,            594,       14462804,             1640,           11216
 3803,          5440,            1640,             31,        110912,           45343,            614,       14470411,             1640,           11231
 3804,          5441,            1640,             31,        110895,           45356,            600,       14478020,             1640,           11411
 3805,          5444,            1642,             31,        110954,           45369,            449,       14485631,             1642,           11118
 3806,          5445,            1642,             31,        111014,           45382,            447,       14493244,             1642,           11312
 3807,          5446,            1642,             31,        111070,           45395,            444,       14500859,             1642,           11260
 3808,          5448,            1643,             31,        111109,           45408,            473,       14508476,             1643,           15040
 3809,          5449,            1643,             43,        111132,           45421,            992,       14516095,             1643,           17501
 3810,          5450,            1643,             32,        111147,           45434,            615,       14523716,             1643,           14732
 3811,          5451,            1643,            177,        111151,           45447,            650,       14531339,             1643,           11499
 3812,          5452,            1643,             31,        111243,           45460,            443,       14538964,             1643,           12498
 3813,          5453,            1643,             32,        111295,           45473,            452,       14546591,             1643,           12359
 3814,          5454,            1643,             31,        111316,           45486,            462,       14554220,             1643,           11948
 3815,          5456,            1644,             32,        111348,           45499,            621,       14561851,             1644,           11295
 3816,          5457,            1644,             31,        111317,           45512,            451,       14569484,             1644,           12821
 3817,          5458,            1644,             32,        111364,           45525,            640,       14577119,             1644,           12337
 3818,          5459,            1644,             32,        111443,           45538,            452,       14584756,             1644,           12068
 3819,          5460,            1644,             32,        111438,           45551,            441,       14592395,             1644,           11254
 3820,          5461,            1644,             31,        111519,           45564,            464,       14600036,             1644,           12232
 3821,          5462,            1644,             32,        111526,           45577,            454,       14607679,             1644,           12041
 3822,          5463,            1644,             32,        111565,           45590,            620,       14615324,             1644,           12511
 3823,          5464,            1644,             32,        111583,           45603,            601,       14622971,             1644,           15679
 3824,          5465,            1644,             51,        111609,           45616,            980,       14630620,             1644,           12067
 3825,          5469,            1647,             34,        111658,           45629,            562,       14638271,             1647,           11913
 3826,          5470,            1647,             31,        111712,           45642,            441,       14645924,             1647,           12608
 3827,          5471,            1647,             32,        111724,           45655,            443,       14653579,             1647,           12458
 3828,          5472,            1647,             32,        111820,           45668,            462,       14661236,             1647,           12728
 3829,          5473,            1647,             32,        111823,           45681,            501,       14668895,             1647,           11787
 3830,          5474,            1647,             31,        111883,           45694,            441,       14676556,             1647,           12164
 3831,          5475,            1647,             32,        111858,           45707,            715,       14684219,             1647,           12174
 3832,          5476,            1647,             31,        111901,           45720,            453,       14691884,             1647,           12841
 3833,          5477,            1647,             31,        111917,           45733,            623,       14699551,             1647,           12560
 3834,          5478,            1647,             39,        111946,           45746,            532,       14707220,             1647,           13589
 3835,          5481,            1649,             32,        111995,           45759,            454,       14714891,             1649,           13271
 3836,          5482,            1649,             31,        112099,           45772,            463,       14722564,             1649,           15626
 3837,          5483,            1649,             32,        112128,           45785,            693,       14730239,             1649,           16746
 3838,          5485,            1650,             52,        112132,           45798,           1144,       14737916,             1650,           15347
 3839,          5488,            1652,             32,        112176,           45811,            461,       14745595,             1652,           15186
 3840,          5489,            1652,             31,        112218,           45824,            646,       14753276,             1652,           13072
 3841,          5490,            1652,             35,        112247,           45837,            461,       14760959,             1652,           15488
 3842,          5491,            1652,             37,        112287,           45850,            811,       14768644,             1652,           15151
 3843,          5492,            1652,             32,        112317,           45863,            454,       14776331,             1652,           12959
 3844,          5493,            1652,             32,        112355,           45876,            462,       14784020,             1652,           12382
 3845,          5494,            1652,             33,        112362,           45889,            722,       14791711,             1652,           11613
 3846,          5496,            1653,             32,        112401,           45902,            610,       14799404,             1653,           12320
 3847,          5499,            1655,             32,        112371,           45915,            667,       14807099,             1655,           12736
 3848,          5503,            1658,             32,        112476,           45928,            618,       14814796,             1658,           12524
 3849,          5504,            1658,             31,        112510,           45941,            606,       14822495,             1658,           11473
 3850,          5505,            1658,             31,        112499,           45954,           1079,       14830196,             1658,           12509
 3851,          5506,            1658,             32,        112555,           45967,            506,       14837899,             1658,           12933
 3852,          5508,            1659,             64,        112588,           45980,            665,       14845604,             1659,           13088
 3853,          5511,            1661,             32,        112646,           45993,            496,       14853311,             1661,           13652
 3854,          5512,            1661,             32,        112649,           46006,            617,       14861020,             1661,           12843
 3855,          5513,            1661,             32,        112691,           46019,            691,       14868731,             1661,           11580
 3856,          5515,            1662,             32,        112687,           46032,            458,       14876444,             1662,           12567
 3857,          5516,            1662,             35,        112722,           46045,            447,       14884159,             1662,           12520
 3858,          5517,            1662,             32,        112740,           46058,            625,       14891876,             1662,           12572
 3859,          5518,            1662,             32,        112778,           46071,            620,       14899595,             1662,           12083
 3860,          5519,            1662,             70,        112819,           46084,            869,       14907316,             1662,           11947
 3861,          5521,            1663,             31,        112868,           46097,            448,       14915039,             1663,           13892
 3862,          5524,            1665,             32,        112852,           46110,            458,       14922764,             1665,           14243
 3863,          5525,            1665,             32,        112919,           46123,            608,       14930491,             1665,           13540
 3864,          5526,            1665,             32,        112987,           46136,            447,       14938220,             1665,           13597
 3865,          5527,            1665,             32,        113016,           46149,            780,       14945951,             1665,           13384
 3866,          5529,            1666,             32,        113048,           46162,            751,       14953684,             1666,           12104
 3867,          5532,            1668,             32,        113084,           46175,            620,       14961419,             1668,           15708
 3868,          5537,            1672,             39,        113078,           46188,            459,       14969156,             1672,           14944
 3869,          5538,            1672,             32,        113089,           46201,            589,       14976895,             1672,           12955
 3870,          5539,            1672,             32,        113170,           46214,            527,       14984636,             1672,           12973
 3871,          5540,            1672,             32,        113218,           46227,            551,       14992379,             1672,           12212
 3872,          5541,            1672,             32,        113208,           46240,            545,       15000124,             1672,           12762
 3873,          5543,            1673,             32,        113241,           46253,            620,       15007871,             1673,           11651
 3874,          5544,            1673,             32,        113280,           46266,            465,       15015620,             1673,           12000
 3875,          5545,            1673,             31,        113308,           46279,            458,       15023371,             1673,           12145
 3876,          5546,            1673,             32,        113318,           46292,            539,       15031124,             1673,           12581
 3877,          5547,            1673,             32,        113353,           46305,            609,       15038879,             1673,           11712
 3878,          5550,            1675,             32,        113371,           46318,            460,       15046636,             1675,           12314
 3879,          5553,            1677,             33,        113421,           46331,            473,       15054395,             1677,           12281
 3880,          5554,            1677,             32,        113477,           46344,            611,       15062156,             1677,           12488
 3881,          5555,            1677,             32,        113506,           46357,            620,       15069919,             1677,           11612
 3882,          5556,            1677,             38,        113512,           46370,            597,       15077684,             1677,           12101
 3883,          5557,            1677,             32,        113535,           46383,            462,       15085451,             1677,           12159
 3884,          5558,            1677,             32,        113607,           46396,            451,       15093220,             1677,           12215
 3885,          5559,            1677,             32,        113643,           46409,            516,       15100991,             1677,           12286
 3886,          5561,            1678,             32,        113665,           46422,            462,       15108764,             1678,           13153
 3887,          5563,            1679,             32,        113692,           46435,            629,       15116539,             1679,           12285
 3888,          5567,            1682,             33,        113738,           46448,            454,       15124316,             1682,           12113
 3889,          5568,            1682,             32,        113763,           46461,            459,       15132095,             1682,           12457
 3890,          5569,            1682,             32,        113821,           46474,            638,       15139876,             1682,           11704
 3891,          5570,            1682,             42,        113837,           46487,            624,       15147659,             1682,           12164
 3892,          5571,            1682,             32,        113865,           46500,            454,       15155444,             1682,           12096
 3893,          5573,            1683,             32,        113878,           46513,            474,       15163231,             1683,           11989
 3894,          5575,            1684,             32,        113934,           46526,            634,       15171020,             1684,           11668
 3895,          5576,            1684,             32,        113960,           46539,            446,       15178811,             1684,           12964
 3896,          5577,            1684,             33,        114047,           46552,            614,       15186604,             1684,           16095
 3897,          5578,            1684,             33,        114073,           46565,            508,       15194399,             1684,           17157
 3898,          5581,            1686,             33,        114084,           46578,            863,       15202196,             1686,           18188
 3899,          5582,            1686,             49,        114096,           46591,           1224,       15209995,             1686,           34888
 3900,          5583,            1686,             32,        114177,           46604,            615,       15217796,             1686,           14634
 3901,          5584,            1686,             46,        114195,           46617,            488,       15225599,             1686,           14150
 3902,          5585,            1686,             43,        114190,           46630,           1278,       15233404,             1686,           16347
 3903,          5586,            1686,             44,        114283,           46643,            894,       15241211,             1686,           13222
 3904,          5587,            1686,             33,        114282,           46656,           1281,       15249020,             1686,           12115
 3905,          5588,            1686,             32,        114307,           46669,            466,       15256831,             1686,           25333
 3906,          5589,            1686,             49,        114371,           46682,           1121,       15264644,             1686,           24893
 3907,          5590,            1686,             42,        114396,           46695,            621,       15272459,             1686,           20824
 3908,          5591,            1686,             33,        114418,           46708,            678,       15280276,             1686,           17046
 3909,          5594,            1688,             33,        114453,           46721,            638,       15288095,             1688,           13350
 3910,          5597,            1690,             42,        114488,           46734,            695,       15295916,             1690,           12168
 3911,          5598,            1690,             33,        114532,           46747,            621,       15303739,             1690,           20019
 3912,          5599,            1690,             45,        114532,           46760,            880,       15311564,             1690,           12956
 3913,          5600,            1690,             32,        114567,           46773,           1222,       15319391,             1690,           12617
 3914,          5601,            1690,             32,        114618,           46786,            561,       15327220,             1690,           12889
 3915,          5604,            1692,             44,        114664,           46799,            619,       15335051,             1692,           13003
 3916,          5609,            1696,             36,        114660,           46812,            653,       15342884,             1696,           12855
 3917,          5610,            1696,             32,        114686,           46825,            688,       15350719,             1696,           12890
 3918,          5611,            1696,             33,        114753,           46838,            662,       15358556,             1696,           12112
 3919,          5612,            1696,             32,        114809,           46851,            456,       15366395,             1696,           12881
 3920,          5613,            1696,             32,        114806,           46864,            485,       15374236,             1696,           12908
 3921,          5615,            1697,             32,        114841,           46877,            467,       15382079,             1697,           12708
